timestamp,city,temperature,humidity,windSpeed,demand_mwh,hour,dayofweek,month,season,demand_zscore,anomaly_z,anomaly_if,cluster_kmeans,cluster_dbscan,cluster_hierarchical
2018-07-02 10:00:00,san jose,0.517790856,0.75,0.18974359,0.137466911,10,0,7,3,1.175659901,False,False,0,-1,-1
2018-07-02 10:00:00,seattle,0.467722952,0.8,0.175824176,0.02326962,10,0,7,3,-1.310991905,False,False,0,-1,-1
2018-07-02 11:00:00,dallas,0.713626075,0.67,0.148351648,0.189621321,11,0,7,3,2.311324843,False,False,2,-1,-1
2018-07-02 11:00:00,houston,0.682299683,0.84,0.021611722,0.164172279,11,0,7,3,1.757170653,False,False,0,-1,-1
2018-07-02 11:00:00,la,0.545676777,0.82,0.135897436,0.141573887,11,0,7,3,1.265089513,False,False,0,-1,-1
2018-07-02 11:00:00,nyc,0.676867361,0.77,0.106593407,0.110187636,11,0,7,3,0.581652315,False,False,0,-1,-1
2018-07-02 11:00:00,philadelphia,0.647261204,0.86,0.044688645,0.085837745,11,0,7,3,0.051432201,False,False,0,-1,-1
2018-07-02 11:00:00,phoenix,0.680036215,0.18,0.061904762,0.052388275,11,0,7,3,-0.676931721,False,False,3,-1,-1
2018-07-02 11:00:00,san antonio,0.651516523,0.88,0.004761905,0.096465665,11,0,7,3,0.282855692,False,False,0,-1,-1
2018-07-02 11:00:00,san diego,0.535898597,0.82,0.1003663,0.031775537,11,0,7,3,-1.125775127,False,False,0,-1,-1
2018-07-02 11:00:00,san jose,0.517790856,0.76,0.143956044,0.138985129,11,0,7,3,1.208719189,False,False,0,-1,-1
2018-07-02 11:00:00,seattle,0.462019013,0.82,0.165934066,0.023542121,11,0,7,3,-1.305058187,False,False,0,-1,-1
2018-07-02 12:00:00,dallas,0.698777727,0.69,0.151648352,0.204502199,12,0,7,3,2.635356723,False,False,2,-1,-1
2018-07-02 12:00:00,houston,0.679311906,0.87,0.164102564,0.173378523,12,0,7,3,1.957637087,False,False,0,-1,-1
2018-07-02 12:00:00,la,0.546038932,0.81,0.097435897,0.146780598,12,0,7,3,1.378465916,False,False,0,-1,-1
2018-07-02 12:00:00,nyc,0.688456315,0.73,0.089377289,0.111851837,12,0,7,3,0.617890381,False,False,0,-1,-1
2018-07-02 12:00:00,philadelphia,0.688456315,0.79,0.063736264,0.086606587,12,0,7,3,0.068173763,False,False,0,-1,-1
2018-07-02 12:00:00,phoenix,0.652512449,0.21,0.066300366,0.055804267,12,0,7,3,-0.602548323,False,False,3,-1,-1
2018-07-02 12:00:00,san antonio,0.655319149,0.88,0.209157509,0.102816004,12,0,7,3,0.421134639,False,False,0,-1,-1
2018-07-02 12:00:00,san diego,0.544228158,0.79,0.094871795,0.032125895,12,0,7,3,-1.11814606,False,False,0,-1,-1
2018-07-02 12:00:00,san jose,0.498777727,0.82,0.166300366,0.140775849,12,0,7,3,1.247712195,False,False,0,-1,-1
2018-07-02 12:00:00,seattle,0.456224536,0.86,0.166666667,0.023785425,12,0,7,3,-1.299760224,False,False,0,-1,-1
2018-07-02 13:00:00,dallas,0.696604799,0.72,0.238461538,0.218837687,13,0,7,3,2.94751269,False,False,2,-1,-1
2018-07-02 13:00:00,houston,0.690357628,0.84,0.152380952,0.181201047,13,0,7,3,2.127972948,False,False,0,-1,-1
2018-07-02 13:00:00,la,0.546672703,0.8,0.11025641,0.151130878,13,0,7,3,1.473193491,False,False,0,-1,-1
2018-07-02 13:00:00,nyc,0.718334088,0.68,0.15970696,0.112932108,13,0,7,3,0.641413335,False,False,2,-1,-1
2018-07-02 13:00:00,philadelphia,0.725124491,0.71,0.091575092,0.086655248,13,0,7,3,0.069233356,False,False,0,-1,-1
